t,regimen,p_regimen_0,p_regimen_1,p_max,modas_efectivas,z_lag,ambiguo,b_t_realizada,factor_volatil,sep_dinamica,sep_tendencia,separacion,sep_en_sd,bimodal,nivel_curva,bloque
239,1,0.43004075018402166,0.5699592498159783,0.5699592498159783,1.9615974409829462,0.04406760474552326,1,1.6729799959149412,1.4578141024429452,0.11449044426986243,5.018939987744823,5.133430432014686,5.133430432014686,1,2.6944272010498427,train
240,0,0.9507124101288886,0.04928758987111137,0.9507124101288886,1.1034076664561618,-0.41295018262109384,0,7.56113965303741,1.637730417669415,1.3174257917282226,5.670854739778058,6.98828053150628,6.98828053150628,0,8.8480425993316,train
241,1,0.4731117017854253,0.5268882982145747,0.5268882982145747,1.9942328335503918,0.01686251946144598,1,2.0881829401552827,1.7992710929403368,1.6055559696141555,6.264548820465848,7.870104790080003,7.870104790080003,1,0.8866186201516456,train
242,0,0.8819410271830632,0.11805897281693678,0.8819410271830632,1.263012348132583,-0.2961864641716443,0,8.551595078080544,1.8324685071612068,1.533704715766298,6.413696308560407,7.947401024326705,7.947401024326705,0,7.610992770413622,train
243,1,0.55648671526513,0.44351328473486995,0.55648671526513,1.9747956904900525,-0.035516912830358724,1,1.7244707375448507,1.470734148096344,1.190274206069883,5.1734122126345525,6.363686418704436,6.363686418704436,1,1.120555800825834,train
244,0,0.7531929224917415,0.24680707750825848,0.7531929224917415,1.5918159976850181,-0.17114295478887584,0,5.895796122882492,1.2511132792021662,0.7376589362159683,4.421847092161869,5.159506028377837,5.159506028377837,0,6.621578086653241,train
245,0,0.7385653330378843,0.2614346669621157,0.7385653330378843,1.6291239498441374,-0.15973216829578202,1,7.6506955154249106,1.6162069502163892,0.9334346830218695,5.738021636568683,6.671456319590552,6.671456319590552,1,8.52124381504408,train
246,0,0.999796433240581,0.00020356675941901603,0.999796433240581,1.0004072163976823,-0.883854023453742,0,6.623968900146435,1.3933539337494913,1.2622796704527368,4.967976675109826,6.230256345562562,6.230256345562562,0,7.16829145205129,train
247,0,0.9764277509695027,0.02357224903049726,0.9764277509695027,1.0482545053239887,-0.4962499403128302,0,6.471912394149279,1.3558988893326855,0.7623336823314013,4.8539342956119595,5.616267977943361,5.616267977943361,0,6.583477426683433,train
248,1,0.21470005577957174,0.7852999442204283,0.7852999442204283,1.5087687003815267,0.19755465160107374,0,1.7055446895749966,1.4238781610901456,0.3124737137367583,5.11663406872499,5.429107782461748,5.429107782461748,0,2.5775732355955485,train
249,1,0.022153150799664765,0.9778468492003353,0.9778468492003353,1.045286818761462,0.5027953454488681,0,1.9456311176640186,1.6185568735944207,1.0819813390413724,5.836893352992056,6.9188746920334285,6.9188746920334285,0,0.5247355639096258,train
250,1,0.33888678633728053,0.6611132136627195,0.6611132136627195,1.8118734177342082,0.1038758001379416,1,2.0177886309261144,1.6730258585243338,1.7183768536436415,6.053365892778343,7.771742746421984,7.771742746421984,1,3.120986681450413,train
251,0,0.7216676391980338,0.2783323608019662,0.7216676391980338,1.6714775005745137,-0.14695067870268017,1,8.420805404957786,1.7401273091575968,1.4545200963381968,6.3156040537183396,7.770124150056536,7.770124150056536,1,9.011894616807561,train
252,1,0.16670599223449284,0.8332940077655071,0.8332940077655071,1.3847159105118714,0.24181604549157085,0,2.3288480537536485,1.9195034002942066,0.8051640524973631,6.986544161260945,7.791708213758309,7.791708213758309,0,0.899170776202527,train
253,1,0.4785881751555648,0.5214118248444353,0.5214118248444353,1.9963389838639058,0.01342431987813965,1,2.626782670399149,2.159390687911057,1.8051669760124205,7.880348011197447,9.685514987209867,9.685514987209867,1,2.265058855142406,train
254,1,0.19164818126895133,0.8083518187310487,0.8083518187310487,1.448935832073429,0.2179596825298092,0,2.6961668652305746,2.2111144814693002,0.4525733999244954,8.088500595691723,8.54107399561622,8.54107399561622,0,4.224959814491867,train
255,0,0.17116095966818134,0.8288390403318187,0.8288390403318187,1.3961211281193702,0.2373968617552479,0,9.831911048812435,2.0113925150849745,1.879818735456622,7.373933286609326,9.253752022065948,9.253752022065948,0,11.9316128626224,train
256,1,0.11266260621905672,0.8873373937809432,0.8873373937809432,1.2499054552108477,0.3031222750565708,0,2.248315893602056,1.8362281988905391,2.6251568813899957,6.744947680806169,9.370104562196165,9.370104562196165,0,0.7219155144308042,train
257,1,0.11760644427027855,0.8823935557297214,0.8823935557297214,1.2619098054835285,0.2967593373585811,0,1.8076997108498472,1.4738084324391916,1.9973653054435652,5.423099132549542,7.420464437993107,7.420464437993107,0,4.156546875831184,train
258,1,0.03233779418006436,0.9676622058199357,0.9676622058199357,1.0667623879615247,0.4618734802343052,0,1.9047898218140868,1.5506049222112805,2.960272130997624,5.71436946544226,8.674641596439884,8.674641596439884,0,-0.30940891948062993,train
259,1,0.1660644090915424,0.8339355909084576,0.8339355909084576,1.3830762080947527,0.2424587127162363,0,1.8733864758585976,1.5230482359836577,2.762099748234022,5.620159427575793,8.382259175809814,8.382259175809814,0,3.6180281672894035,train
260,1,0.13946532941167122,0.8605346705883288,0.8605346705883288,1.3158405535887174,0.270681162804992,0,1.744662445657398,1.4168425414239771,2.2312389603292395,5.233987336972194,7.465226297301434,7.465226297301434,0,0.14033330289154242,train
261,1,0.017648605974965564,0.9823513940250345,0.9823513940250345,1.0359197565340927,0.5262330452300948,0,1.893261478624477,1.536155735101478,2.058870547759164,5.679784435873431,7.738654983632595,7.738654983632595,0,2.097155232684908,train
262,0,0.5849241085753754,0.41507589142462464,0.5849241085753754,1.9439209578470806,-0.053626726257201586,1,7.294217110354348,1.4785881383231454,0.2658030185086716,5.470662832765761,5.736465851274433,5.736465851274433,1,6.215824773173018,train
263,0,0.754783072545772,0.24521692745422796,0.754783072545772,1.5877329765899588,-0.17240473444172463,0,8.118045767692326,1.6447962380879881,1.3418326741741478,6.088534325769245,7.430366999943392,7.430366999943392,0,7.252366289668295,train
264,1,0.08151110865316125,0.9184888913468388,0.9184888913468388,1.176102669612566,0.3487447126928081,0,1.9526059328274679,1.5820283062536538,1.1383847667515687,5.857817798482404,6.996202565233972,6.996202565233972,0,3.955617643314957,train
265,0,0.996715929280665,0.0032840707193350083,0.996715929280665,1.0065897112113078,-0.6794954960080565,0,7.91565339744992,1.603212805018912,2.5443087447267168,5.93674004808744,8.481048792814157,8.481048792814157,0,8.475884899599667,train
266,0,0.9833196433435227,0.01668035665647727,0.9833196433435227,1.0339168617494265,-0.5319287715989296,0,8.164360901059531,1.653772452300149,0.7975596918399878,6.1232706757946485,6.920830367634636,6.920830367634636,0,6.097755392806099,train
267,1,0.17836867610944251,0.8216313238905575,0.8216313238905575,1.4146404195167628,0.23039995509891975,0,2.06934757502063,1.6771782522721606,2.56166917734334,6.2080427250618895,8.76971190240523,8.76971190240523,0,1.7723863096313108,train
268,0,0.737149247799841,0.26285075220015897,0.737149247799841,1.632707623076998,-0.15864533384448312,1,9.647494237289994,1.9557541072415132,0.39620199436253734,7.235620677967495,7.631822672330033,7.631822672330033,1,10.37364431432429,train
269,1,0.06244329960621212,0.9375567003937879,0.9375567003937879,1.1326160516634984,0.38364543661936495,0,2.5002175175509183,2.028764992997585,0.9303757153385194,7.500652552652754,8.431028267991273,8.431028267991273,0,1.3929000795675102,train
270,0,0.3977409865331074,0.6022590134668926,0.6022590134668926,1.9197033704927933,0.06479966237002016,1,9.788553775598375,1.9874013393913594,1.368475050922613,7.341415331698782,8.709890382621396,8.709890382621396,1,9.627955705362421,train
271,1,0.11152369826463837,0.8884763017353616,0.8884763017353616,1.2471507686763847,0.3046161978884726,0,2.5482901152693564,2.071697631515824,0.3142281769519429,7.644870345808069,7.959098522760012,7.959098522760012,0,3.410145795288602,train
272,0,0.9540726061194325,0.045927393880567546,0.9540726061194325,1.0960539322886418,-0.4214234550820808,0,11.52583567776329,2.345396325507987,1.14390325084958,8.644376758322467,9.788280009172047,9.788280009172047,0,12.350035616382007,train
273,1,0.04723202303201384,0.9527679769679862,0.9527679769679862,1.098903898165124,0.41807643790945864,0,2.575425934633917,2.0991982727379357,1.0986209988929208,7.726277803901751,8.82489880279467,8.82489880279467,0,1.4055345462485527,train
274,1,0.7128028713295995,0.2871971286704005,0.7128028713295995,1.6932790183673514,-0.14039791743265853,1,2.354763281909675,1.922316555595541,1.4409103994507635,7.064289845729025,8.505200245179788,8.505200245179788,1,3.6543119178252845,train
275,1,0.13423496587533146,0.8657650341246685,0.8657650341246685,1.3028159631090046,0.276648251949051,0,2.2830455145809623,1.8669663381388741,1.6832533896979391,6.849136543742887,8.532389933440825,8.532389933440825,0,2.3384307694036726,train
276,1,0.11423584404511589,0.8857641559548841,0.8857641559548841,1.253717321946883,0.30107626731712583,0,2.5074274770059506,2.0543000367398134,0.21902061237023476,7.522282431017851,7.741303043388086,7.741303043388086,0,2.5264093922616375,train
277,1,0.05042708423994502,0.949572915760055,0.949572915760055,1.1059113455392988,0.4101816646806351,0,2.3589469367290365,1.9365771256628472,0.27333889673422873,7.076840810187109,7.350179706921338,7.350179706921338,0,3.0561026660762494,train
278,0,0.8394475403415549,0.1605524596584451,0.8394475403415549,1.369020474825051,-0.24804746431527688,0,8.772912662716923,1.8044602955606432,0.9553331493221487,6.579684497037692,7.535017646359841,7.535017646359841,0,10.13706178883497,train
279,1,0.0006247407909867273,0.9993752592090133,0.9993752592090133,1.0012502621834751,0.8068342779176276,0,2.374155184065763,1.9578680316100021,1.784516251877672,7.122465552197289,8.906981804074961,8.906981804074961,0,1.889720608613546,train
280,0,0.9601060052302621,0.03989399476973787,0.9601060052302621,1.0829600787537863,-0.4379793828441086,0,9.139047613070566,1.88880907839554,0.7496794640367096,6.854285709802925,7.603965173839635,7.603965173839635,0,8.663492800970177,train
281,0,0.9978768265057367,0.002123173494263275,0.9978768265057367,1.0042553626382706,-0.714814233559431,0,8.991126938033991,1.863091134493474,0.7708695911620426,6.743345203525493,7.514214794687535,7.514214794687535,0,8.614644883753543,test
282,1,0.8206638242372064,0.1793361757627936,0.8206638242372064,1.417131982197403,-0.2294744605122249,0,1.9795363949796194,1.6452592422877952,0.558392560419541,5.9386091849388585,6.4970017453584,6.4970017453584,0,3.1213733398135415,test
283,1,8.039855801420739e-06,0.9999919601441986,0.9999919601441986,1.0000160798408815,1.0783382335293807,0,1.7983574019994457,1.4989726693600716,1.611090252757967,5.395072205998337,7.006162458756304,7.006162458756304,0,2.2550774336830277,test
284,1,0.9515085663910392,0.0484914336089608,0.9515085663910392,1.1016613403849385,-0.4149150041613491,0,1.7857416064564,1.4929217155116785,0.5964920841645508,5.3572248193692005,5.953716903533751,5.953716903533751,0,2.664891198212453,test
285,1,0.9047530754710209,0.0952469245289791,0.9047530754710209,1.2082400460261389,-0.32727989404015045,0,1.8324736019212928,1.5367687675867319,1.0933220684912095,5.497420805763879,6.590742874255088,6.590742874255088,0,1.4818447270727533,test
286,0,0.28203072755042863,0.7179692724495714,0.7179692724495714,1.6806123671816267,0.14420485285750223,1,6.982311792145622,1.4686281849883782,0.4660151495306642,5.236733844109216,5.70274899363988,5.70274899363988,1,5.926940821049959,test
287,1,0.021214766036391934,0.9787852339636081,0.9787852339636081,1.0433288193233654,0.507320606935907,0,1.3930130421745346,1.1759171984543706,1.392752712524814,4.1790391265236035,5.571791839048418,5.571791839048418,0,1.1355540578820202,test
288,0,0.9054101520227049,0.09458984797729508,0.9054101520227049,1.206687778285303,-0.32825241289019413,0,6.322186786029201,1.3388213062655776,0.36822567884852925,4.741640089521901,5.1098657683704305,5.1098657683704305,0,7.449089325742377,test
289,0,0.49969553953145607,0.5003044604685439,0.5003044604685439,1.9999992584308597,0.00019079232326033754,1,6.690317459386811,1.421798656354802,1.4473549342898786,5.017738094540108,6.465093028829987,6.465093028829987,1,7.302210575856048,test
290,0,0.924039946748257,0.07596005325174304,0.924039946748257,1.1633050504641371,-0.35819553534230897,0,6.351174784488706,1.3546322037366725,0.8799547028552577,4.76338108836653,5.643335791221787,5.643335791221787,0,6.393076473525373,test
291,0,0.5648517038499742,0.4351482961500258,0.5648517038499742,1.9669107122878753,-0.04082044072366522,1,6.679556079349491,1.4299742681047412,0.08385628144576956,5.009667059512118,5.093523340957888,5.093523340957888,1,7.503257990135818,test
292,0,0.6360875222668505,0.3639124777331495,0.6360875222668505,1.8620599838768874,-0.08700506923642794,1,6.424573328986817,1.3806160945261772,0.972136645847342,4.818429996740113,5.7905666425874545,5.7905666425874545,1,6.799114868543899,test
293,1,0.8110343455643159,0.18896565443568414,0.8110343455643159,1.4419928215811082,-0.22042858288931735,0,1.872753041946825,1.61602927478661,0.4909906044572873,5.618259125840475,6.109249730297762,6.109249730297762,0,2.096519934556465,test
294,0,0.41972842613288974,0.5802715738671103,0.5802715738671103,1.949747020855737,0.05064706967732424,1,7.42009416186396,1.6070431888080616,0.25878939131301243,5.56507062139797,5.823860012710982,5.823860012710982,1,8.977405125460072,test
295,0,0.8705635350865615,0.12943646491343852,0.8705635350865615,1.2909311221252664,-0.28226475929800143,0,6.845251573824091,1.4884816822967353,2.014140129458268,5.133938680368068,7.148078809826336,7.148078809826336,0,7.847789709022794,test
296,0,0.6768306799971251,0.3231693200028749,0.6768306799971251,1.777657122179652,-0.11471363009478329,1,6.652070170791104,1.4523474795440214,1.2230841717324927,4.989052628093328,6.212136799825821,6.212136799825821,1,7.380915700354741,test
297,0,0.927363298452337,0.072636701547663,0.927363298452337,1.1556968987793756,-0.36410784773269134,0,6.6819918900706226,1.4648732864624363,0.9192763193165904,5.011493917552967,5.930770236869557,5.930770236869557,0,6.428605335992172,test
298,0,0.33373945009446104,0.666260549905539,0.666260549905539,1.8008765701196157,0.10740265854339479,1,6.378511369496123,1.404143983147455,0.2889622478211815,4.783883527122092,5.072845774943273,5.072845774943273,1,6.514577222409493,test
299,1,0.010716124970736788,0.9892838750292632,0.9892838750292632,1.021661866719001,0.5750704948463048,0,1.616632278821425,1.429474783163478,0.4011374298686889,4.849896836464275,5.251034266332963,5.251034266332963,0,1.1484788754739865,test
300,0,0.3122834500954017,0.6877165499045983,0.6877165499045983,1.7529251748166303,0.12234704587882532,1,7.376324626046855,1.6374569802406833,0.6412830904638328,5.532243469535141,6.173526559998973,6.173526559998973,1,7.563226465826836,test
301,1,0.00476334282346006,0.99523665717654,0.99523665717654,1.0095720624376745,0.6481379293927368,0,1.8627591317007348,1.661038508137855,0.5070421185470394,5.588277395102205,6.095319513649244,6.095319513649244,0,0.9951797294974193,test
302,0,0.6044581477352527,0.39554185226474725,0.6044581477352527,1.9163585780257142,-0.0662259066377656,1,7.010183473839209,1.5693898324625022,1.0558085001525852,5.257637605379407,6.313446105531992,6.313446105531992,1,4.656822054086351,test
303,0,0.7479272322076438,0.2520727677923562,0.7479272322076438,1.605301798296573,-0.16699532253671776,1,7.904521666451549,1.7771232122900842,2.8655948237226965,5.928391249838661,8.793986073561358,8.793986073561358,1,5.672939772819758,test
304,0,0.37207411038369176,0.6279258896163082,0.6279258896163082,1.877123261747801,0.08159124809092431,1,7.867355585608535,1.7762740361016474,2.8411902236819686,5.900516689206401,8.74170691288837,8.74170691288837,1,6.927277140767788,test
305,0,0.678710271414324,0.32128972858567595,0.678710271414324,1.7734435692853339,-0.1160238291089553,1,7.449019516280621,1.688942780998433,1.152751539199118,5.586764637210465,6.739516176409584,6.739516176409584,1,7.2467674819229435,test
306,0,0.8385108735013824,0.16148912649861757,0.8385108735013824,1.3714049557587393,-0.2470890385068178,0,7.053405535736249,1.6059843580300526,0.3411075442077334,5.290054151802186,5.63116169600992,5.63116169600992,0,4.9237287623852515,test
307,0,0.49393836557058635,0.5060616344294137,0.5060616344294137,1.9997060959005106,0.0037987122343699727,1,6.179756346830625,1.412957173919259,2.6282064047781812,4.6348172601229685,7.26302366490115,7.26302366490115,1,4.6128408832136865,test
308,1,0.09904737909014072,0.9009526209098593,0.9009526209098593,1.2172469157882544,0.321749662859214,0,1.5074482791720352,1.384395983514946,2.0347518020460638,4.522344837516106,6.55709663956217,6.55709663956217,0,3.4373970202197044,test
309,1,0.1335856721161927,0.8664143278838072,0.8664143278838072,1.3012041406040653,0.277400050479833,0,1.3824963522670954,1.2748636888784002,2.4282237697989344,4.1474890568012865,6.5757128266002205,6.5757128266002205,0,1.0951319840387481,test
310,1,0.07317564845502396,0.926824351544976,0.926824351544976,1.156927959664607,0.36313519664486704,0,1.4527716780570312,1.3451075436026887,0.5019177642036714,4.358315034171094,4.860232798374765,4.860232798374765,0,0.45398147246903137,test
311,0,0.8145521072428467,0.18544789275715334,0.8145521072428467,1.4328986672147974,-0.22369916995325004,0,5.984989471099613,1.390904810429167,1.2380488135805612,4.48874210332471,5.726790916905271,5.726790916905271,0,3.5481491005644488,test
312,0,0.7974959242248546,0.2025040757751454,0.7974959242248546,1.477088183871496,-0.2081775672677757,0,5.999952049932872,1.399867938533346,3.0875858048607343,4.4999640374496535,7.587549842310388,7.587549842310388,0,6.113871891825067,test
313,0,0.9984474235429575,0.0015525764570425427,0.9984474235429575,1.0031099738780807,-0.7392829664350739,0,6.854964983277272,1.6055251391767937,0.5291331264166292,5.141223737457954,5.670356863874583,5.670356863874583,0,8.022629022495611,test
314,0,0.9804904247209592,0.019509575279040847,0.9804904247209592,1.039779795063865,-0.5159962185209406,0,6.447877151594816,1.5158803500335036,1.4644818662331263,4.835907863696112,6.300389729929238,6.300389729929238,0,7.161348452168079,test
315,0,0.5374257988487288,0.46257420115127124,0.5374257988487288,1.988856908729022,-0.023487648826016536,1,6.259857258551409,1.4770970121002531,0.7829282941920764,4.6948929439135565,5.477821238105633,5.477821238105633,1,5.292320898362817,test
316,1,0.0511694802450472,0.9488305197549528,0.9488305197549528,1.1075452204603686,0.4084046491967558,0,1.3105587698186605,1.241406552735269,1.2389152446598266,3.9316763094559812,5.170591554115807,5.170591554115807,0,2.391140534671983,test
317,1,0.046435528802946394,0.9535644711970536,0.9535644711970536,1.0971631694550827,0.42011087614409504,0,1.1723172339175811,1.1143165704962068,1.3279533124547684,3.5169517017527436,4.844905014207512,4.844905014207512,0,-0.17683826389246626,test
318,0,0.7612625775027372,0.23873742249726282,0.7612625775027372,1.571051753122762,-0.17759245028483936,0,4.011153423295722,0.9563745873660127,1.7784603427498535,3.0083650674717917,4.786825410221645,4.786825410221645,0,4.012341232602746,test
319,1,0.0018257517033104425,0.9981742482966895,0.9981742482966895,1.0036581701005771,0.7266991937723934,0,1.0071268167353902,0.9636161783594479,0.5434642695349933,3.0213804502061707,3.564844719741164,3.564844719741164,0,2.3163959038773174,test
320,1,0.3189990718130874,0.6810009281869126,0.6810009281869126,1.7682757022763553,0.1176248917093,1,0.7672332165882366,0.7363611670011762,1.6874586717970557,2.3016996497647098,3.9891583215617654,3.9891583215617654,1,0.778425124730438,test
321,0,0.9888795512837693,0.011120448716230746,0.9888795512837693,1.022488163644612,-0.5715571115060347,0,3.08868813559161,0.7432929936675619,0.44069502531035165,2.3165161016937073,2.7572111270040587,2.7572111270040587,0,2.437642579961372,test
322,1,0.0094630061654579,0.9905369938345421,0.9905369938345421,1.0191050766137564,0.5867462714595503,0,0.9302517446450794,0.8979755073382023,0.942395773745066,2.790755233935238,3.7331510076803043,3.7331510076803043,0,1.9911377256704614,test
323,0,0.9841903045344043,0.01580969546559574,0.9841903045344043,1.0321190259533501,-0.5372973445620168,0,3.0379936745391034,0.7350909943905319,1.456715925748158,2.2784952559043274,3.7352111816524856,3.7352111816524856,0,4.736925673161309,test
324,1,0.3403623883974202,0.6596376116025797,0.6596376116025797,1.8149863397801405,0.10286857688467656,1,0.8106313579227566,0.7865327227709495,2.1326651185983527,2.43189407376827,4.564559192366623,4.564559192366623,1,-0.5310998205118272,test
325,0,0.9773110463935024,0.022688953606497586,0.9773110463935024,1.0464063752231187,-0.5002836019903285,0,2.8060411800855896,0.6822324343893135,1.7809079122556053,2.104530885064192,3.8854387973197975,3.8854387973197975,0,2.2776278303803954,test
326,0,0.9925250627281986,0.007474937271801374,0.9925250627281986,1.0150616112420265,-0.6083977649566386,0,3.624560062111504,0.8831229888204412,0.7924016541346808,2.718420046583628,3.510821700718309,3.510821700718309,0,3.0838061856575503,test
327,0,0.8003685046545521,0.19963149534544788,0.8003685046545521,1.4696319432452696,-0.2107345576585554,0,4.209833842214084,1.0277276836700582,0.6630103993651786,3.1573753816605628,3.8203857810257413,3.8203857810257413,0,3.906318600604096,test
328,1,0.6023223913256934,0.39767760867430657,0.6023223913256934,1.9196078095666298,-0.06484073623411864,1,0.9285470265135469,0.9083243320055268,0.405698395985567,2.7856410795406408,3.191339475526208,3.191339475526208,1,2.6704301606760823,test
329,0,0.9232430848873119,0.07675691511268812,0.9232430848873119,1.165135305125765,-0.35680730885368017,0,3.4189276292803266,0.8374229667112507,2.180509472311883,2.564195721960245,4.744705194272129,4.744705194272129,0,3.2693910617723834,test
330,0,0.9998912473770258,0.000108752622974162,0.9998912473770258,1.0002175289002138,-0.9244415009426457,0,4.115510133234985,1.0094105197439431,0.6768469524673781,3.086632599926239,3.7634795523936173,3.7634795523936173,0,4.091993334854178,test
331,1,0.4399657054954395,0.5600342945045604,0.5600342945045604,1.9715768295391727,0.037764041218412,1,0.9799029812563801,0.9624654744544087,0.07647223950310222,2.93970894376914,3.0161811832722423,3.0161811832722423,1,1.0109818690917216,test
332,1,0.12178655532569421,0.8782134446743057,0.8782134446743057,1.272117642438347,0.29152556028994675,0,1.0601410258096746,1.0422454421842329,0.2252421597496112,3.180423077429024,3.405665237178635,3.405665237178635,0,-0.5982827857796184,test
333,1,0.001146233273061414,0.9988537667269386,0.9988537667269386,1.0022950942406348,0.7623671308017365,0,0.8629157151267827,0.8489519538467357,2.067483310855173,2.588747145380348,4.656230456235521,4.656230456235521,0,1.5369259517573068,test
334,0,0.9994906389950043,0.0005093610049956565,0.9994906389950043,1.0010192409069887,-0.8213261321046671,0,3.6305881330774854,0.8933920432626605,1.0714938734990704,2.7229410998081143,3.794434973307185,3.794434973307185,0,3.319693133947699,test
335,0,0.9999885649701283,1.1435029871664781e-05,0.9999885649701283,1.000022870321263,-1.0587134135692196,0,3.898444846541148,0.9595483927018331,0.9045188779773154,2.923833634905861,3.8283525128831766,3.8283525128831766,0,2.9727731170955103,test
336,0,0.40649340322101885,0.5935065967789812,0.5935065967789812,1.9324158157094922,0.05914365667113687,1,3.858385485871494,0.9497072471051154,1.1503126156187455,2.8937891144036203,4.044101730022366,4.044101730022366,1,4.729114813820921,test
337,0,0.24657780177244426,0.7534221982275557,0.7534221982275557,1.5912275723003233,0.17132461493675913,0,3.821403698757491,0.9403994234694928,1.0779245364708423,2.8660527740681183,3.9439773105389606,3.9439773105389606,0,5.015009700915786,test
338,0,0.7589947058197852,0.24100529418021477,0.7589947058197852,1.5768977782243958,-0.1757681172294805,0,3.5086620483518702,0.8630411204784573,1.4915579511566628,2.631496536263903,4.123054487420566,4.123054487420566,0,2.5987122698133267,test
339,1,0.1964258431592823,0.8035741568407178,0.8035741568407178,1.4613163177782025,0.21361431261461164,0,0.9154465412309264,0.9000723289184644,1.2288405394849669,2.746339623692779,3.975180163177746,3.975180163177746,0,1.8293476333880487,test
340,0,0.7041150088183095,0.29588499118169054,0.7041150088183095,1.7143076369013517,-0.13406821587213508,1,3.653234200330996,0.8971175021683813,1.1189085602440538,2.739925650248247,3.858834210492301,3.858834210492301,1,3.5983609311045615,test
341,0,0.7564858836598869,0.2435141163401131,0.7564858836598869,1.5833557215031968,-0.17376079852132273,0,3.7545811754493226,0.9209005337227301,0.18875227137277784,2.815935881586992,3.00468815295977,3.00468815295977,0,2.9266638067462707,test
342,1,0.22116241538904957,0.7788375846109504,0.7788375846109504,1.525551157675112,0.19206832623479123,0,1.078402940555202,1.056484274468802,1.0772186763358325,3.235208821665606,4.312427498001439,4.312427498001439,0,1.8312148546143454,test
343,1,0.4655065365847525,0.5344934634152475,0.5344934634152475,1.9905266931776002,0.02164257539039524,1,1.1341105881835754,1.109172237525667,0.953210980770719,3.402331764550726,4.355542745321445,4.355542745321445,1,2.3599700390907694,test
344,0,0.9704406995242798,0.029559300475720196,0.9704406995242798,1.0608628658074164,-0.47182757673085957,0,4.737655075393335,1.156110133705644,1.538736543974368,3.5532413065450017,5.09197785051937,5.09197785051937,0,5.816555882967565,test
345,0,0.9999090197173695,9.098028263054836e-05,0.9999090197173695,1.0001819771200844,-0.935707075833008,0,3.9813313880769488,0.9694083095438487,1.5212917424907224,2.9859985410577115,4.507290283548434,4.507290283548434,0,4.081736087097627,test
346,1,0.08129267860632022,0.9187073213936798,0.9187073213936798,1.1755969924601493,0.34910724173995833,0,1.0384219987378032,1.0088938815268604,0.28862131094663956,3.1152659962134095,3.403887307160049,3.403887307160049,0,0.9417056915744011,test
347,1,0.07509150530521418,0.9249084946947859,0.9249084946947859,1.16131278168831,0.3597213360158097,0,0.8912809873900587,0.8635953943131685,0.31224497570339177,2.673842962170176,2.9860879378735676,2.9860879378735676,0,0.8915359997811688,test
348,0,0.18657433701978804,0.8134256629802119,0.8134256629802119,1.435809359079502,0.222647729134658,0,3.9333806073454536,0.949985707855322,0.16834970272363964,2.95003545550909,3.11838515823273,3.11838515823273,0,3.9026299831277917,test
349,1,0.09042339596629512,0.9095766040337049,0.9095766040337049,1.196879511330673,0.3345380772002757,0,1.104402600502258,1.0635207186555908,0.2436932530372737,3.313207801506774,3.556901054544048,3.556901054544048,0,0.1306685552828297,test
350,0,0.5662398869294416,0.4337601130705584,0.5662398869294416,1.9655036605129552,-0.04170228520106997,1,4.036283347400646,0.9683682215566641,1.2195455777764435,3.0272125105504846,4.246758088326928,4.246758088326928,1,2.552647997059443,test
351,1,0.06356854466623106,0.9364314553337689,0.9364314553337689,1.1351448643329398,0.38137233606860266,0,1.1110444658082457,1.0622936934163894,1.926312802632509,3.333133397424737,5.259446200057246,5.259446200057246,0,2.1436948532462607,test
352,1,0.00021345235178277033,0.9997865476482173,0.9997865476482173,1.0004269958273702,0.8807168787493042,0,1.1216123198115653,1.0681823645674131,1.5385565400824102,3.3648369594346956,4.903393499517106,4.903393499517106,0,0.5900089572502059,test
353,0,0.7191412098278189,0.28085879017218107,0.7191412098278189,1.6777235930262075,-0.14507305229623568,1,4.068821814459855,0.9647113136015502,0.7029463025898536,3.051616360844891,3.7545626634347444,3.7545626634347444,1,5.060938748707081,test
354,0,0.5246915186121803,0.47530848138781967,0.5246915186121803,1.9951344966958329,-0.015483006690291663,1,5.122764527484604,1.2092534075333197,1.329027828919169,3.8420733956134527,5.171101224532622,5.171101224532622,1,5.997736672507489,test
355,1,0.06606199644892116,0.9339380035510788,0.9339380035510788,1.1407654589719705,0.37644467509413887,0,1.4032640202731763,1.3188531497719724,1.1446020137871602,4.209792060819529,5.35439407460669,5.35439407460669,0,0.6101028125512364,test
356,1,0.7730113771846752,0.22698862281532484,0.7730113771846752,1.5406648690209048,-0.1872002132127598,0,1.0235238674649496,0.9572843602686709,0.9878539496220486,3.070571602394849,4.058425552016898,4.058425552016898,0,0.4932268414416833,test
357,0,0.6832715312557097,0.3167284687442903,0.6832715312557097,1.7631183239299422,-0.11921671301994018,1,4.361114167437912,1.0145425001766313,0.6270648721406932,3.2708356255784343,3.8979004977191276,3.8979004977191276,1,4.854963721928627,test
358,0,0.9631975912834579,0.03680240871654206,0.9631975912834579,1.0763057543078094,-0.4472655212537667,0,3.784032012690942,0.8756356271675406,0.6913957570150209,2.8380240095182065,3.5294197665332274,3.5294197665332274,0,4.109994516629397,test
359,0,0.966060891117375,0.03393910888262497,0.966060891117375,1.0701762643979522,-0.45645360950127467,0,3.633254578672878,0.8361200733419593,0.5732050419669988,2.7249409340046586,3.2981459759716576,3.2981459759716576,0,3.285528973136707,test
