objetivo,t,bloque,I_t_puntual,I_t_simultaneo
representacion_fpca,328,train,1.0,1.0
representacion_fpca,329,train,1.0,1.0
representacion_fpca,330,train,1.0,1.0
representacion_fpca,331,train,1.0,1.0
representacion_fpca,332,train,1.0,1.0
representacion_fpca,333,train,1.0,1.0
representacion_fpca,334,train,1.0,1.0
representacion_fpca,335,train,1.0,1.0
representacion_fpca,336,train,1.0,1.0
representacion_fpca,337,train,1.0,1.0
representacion_fpca,338,train,0.6,0.0
representacion_fpca,339,train,1.0,1.0
representacion_fpca,340,train,1.0,1.0
representacion_fpca,341,train,1.0,1.0
representacion_fpca,342,train,1.0,1.0
representacion_fpca,343,train,1.0,1.0
representacion_fpca,344,train,1.0,1.0
representacion_fpca,345,train,1.0,1.0
representacion_fpca,346,train,1.0,1.0
representacion_fpca,347,train,0.6133333333333333,0.0
representacion_fpca,348,train,1.0,1.0
representacion_fpca,349,train,1.0,1.0
representacion_fpca,350,train,1.0,1.0
representacion_fpca,351,train,1.0,1.0
representacion_fpca,352,train,1.0,1.0
representacion_fpca,353,train,1.0,1.0
representacion_fpca,354,train,1.0,1.0
representacion_fpca,355,train,1.0,1.0
representacion_fpca,356,train,1.0,1.0
representacion_fpca,357,train,1.0,1.0
representacion_fpca,358,train,1.0,1.0
representacion_fpca,359,train,1.0,1.0
representacion_fpca,360,train,1.0,1.0
representacion_fpca,361,train,1.0,1.0
representacion_fpca,362,train,1.0,1.0
representacion_fpca,363,train,1.0,1.0
representacion_fpca,364,train,1.0,1.0
representacion_fpca,365,train,1.0,1.0
representacion_fpca,366,train,1.0,1.0
representacion_fpca,367,train,0.92,0.0
representacion_fpca,368,train,1.0,1.0
representacion_fpca,369,train,1.0,1.0
representacion_fpca,370,train,1.0,1.0
representacion_fpca,371,train,1.0,1.0
representacion_fpca,372,train,1.0,1.0
representacion_fpca,373,train,1.0,1.0
representacion_fpca,374,train,1.0,1.0
representacion_fpca,375,train,0.8133333333333334,0.0
representacion_fpca,376,train,1.0,1.0
representacion_fpca,377,train,1.0,1.0
representacion_fpca,378,train,1.0,1.0
representacion_fpca,379,train,1.0,1.0
representacion_fpca,380,train,1.0,1.0
representacion_fpca,381,train,1.0,1.0
representacion_fpca,382,train,0.64,0.0
representacion_fpca,383,train,1.0,1.0
representacion_fpca,384,train,1.0,1.0
representacion_fpca,385,train,1.0,1.0
representacion_fpca,386,train,1.0,1.0
representacion_fpca,387,train,1.0,1.0
representacion_fpca,388,train,1.0,1.0
representacion_fpca,389,train,1.0,1.0
representacion_fpca,390,train,1.0,1.0
representacion_fpca,391,train,1.0,1.0
representacion_fpca,392,train,1.0,1.0
representacion_fpca,393,train,1.0,1.0
representacion_fpca,394,train,1.0,1.0
representacion_fpca,395,train,1.0,1.0
representacion_fpca,396,train,1.0,1.0
representacion_fpca,397,train,0.52,0.0
representacion_fpca,398,train,1.0,1.0
representacion_fpca,399,train,0.7733333333333333,0.0
representacion_fpca,400,train,1.0,1.0
representacion_fpca,401,train,1.0,1.0
representacion_fpca,402,train,1.0,1.0
representacion_fpca,403,train,1.0,1.0
representacion_fpca,404,train,1.0,1.0
representacion_fpca,405,train,1.0,1.0
representacion_fpca,406,train,1.0,1.0
representacion_fpca,407,train,1.0,1.0
representacion_fpca,408,train,0.8666666666666667,0.0
representacion_fpca,409,train,1.0,1.0
representacion_fpca,410,train,1.0,1.0
representacion_fpca,411,train,1.0,1.0
representacion_fpca,412,train,0.9733333333333334,0.0
representacion_fpca,413,train,1.0,1.0
representacion_fpca,414,train,1.0,1.0
representacion_fpca,415,train,1.0,1.0
representacion_fpca,416,train,1.0,1.0
representacion_fpca,417,train,1.0,1.0
representacion_fpca,418,train,0.8933333333333333,0.0
representacion_fpca,419,train,1.0,1.0
representacion_fpca,420,train,1.0,1.0
representacion_fpca,421,train,1.0,1.0
representacion_fpca,422,train,1.0,1.0
representacion_fpca,423,train,1.0,1.0
representacion_fpca,424,train,0.6133333333333333,0.0
representacion_fpca,425,train,1.0,1.0
representacion_fpca,426,train,1.0,1.0
representacion_fpca,427,train,0.5733333333333334,0.0
representacion_fpca,428,train,1.0,1.0
representacion_fpca,429,train,1.0,1.0
representacion_fpca,430,train,1.0,1.0
representacion_fpca,431,train,0.41333333333333333,0.0
representacion_fpca,432,train,1.0,1.0
representacion_fpca,433,train,1.0,1.0
representacion_fpca,434,train,0.8533333333333334,0.0
representacion_fpca,435,train,1.0,1.0
representacion_fpca,436,train,1.0,1.0
representacion_fpca,437,train,1.0,1.0
representacion_fpca,438,train,1.0,1.0
representacion_fpca,439,train,1.0,1.0
representacion_fpca,440,train,0.7733333333333333,0.0
representacion_fpca,441,train,1.0,1.0
representacion_fpca,442,train,1.0,1.0
representacion_fpca,443,train,0.64,0.0
representacion_fpca,444,train,1.0,1.0
representacion_fpca,445,train,1.0,1.0
representacion_fpca,446,train,1.0,1.0
representacion_fpca,447,train,0.6133333333333333,0.0
representacion_fpca,448,train,1.0,1.0
representacion_fpca,449,train,1.0,1.0
representacion_fpca,450,train,1.0,1.0
representacion_fpca,451,train,1.0,1.0
representacion_fpca,452,train,1.0,1.0
representacion_fpca,453,train,1.0,1.0
representacion_fpca,454,train,1.0,1.0
representacion_fpca,455,train,0.7733333333333333,0.0
representacion_fpca,456,train,1.0,1.0
representacion_fpca,457,train,1.0,1.0
representacion_fpca,458,train,1.0,1.0
representacion_fpca,459,train,1.0,1.0
representacion_fpca,460,train,1.0,1.0
representacion_fpca,461,train,1.0,1.0
representacion_fpca,462,train,1.0,1.0
representacion_fpca,463,train,0.5733333333333334,0.0
representacion_fpca,464,train,0.6266666666666667,0.0
representacion_fpca,465,train,1.0,1.0
representacion_fpca,466,train,1.0,1.0
representacion_fpca,467,train,1.0,1.0
representacion_fpca,468,train,1.0,1.0
representacion_fpca,469,train,0.7333333333333333,0.0
representacion_fpca,470,train,1.0,1.0
representacion_fpca,471,train,1.0,1.0
representacion_fpca,472,train,1.0,1.0
representacion_fpca,473,train,1.0,1.0
representacion_fpca,474,train,1.0,1.0
representacion_fpca,475,train,1.0,1.0
representacion_fpca,476,train,0.8266666666666667,0.0
representacion_fpca,477,train,0.4533333333333333,0.0
representacion_fpca,478,train,1.0,1.0
representacion_fpca,479,train,1.0,1.0
representacion_fpca,480,train,1.0,1.0
representacion_fpca,481,train,1.0,1.0
representacion_fpca,482,train,0.6933333333333334,0.0
representacion_fpca,483,train,1.0,1.0
representacion_fpca,484,train,0.6133333333333333,0.0
representacion_fpca,485,train,1.0,1.0
representacion_fpca,486,train,1.0,1.0
representacion_fpca,487,train,1.0,1.0
representacion_fpca,488,train,1.0,1.0
representacion_fpca,489,train,1.0,1.0
representacion_fpca,490,train,1.0,1.0
representacion_fpca,491,train,1.0,1.0
representacion_fpca,492,train,1.0,1.0
representacion_fpca,493,train,1.0,1.0
representacion_fpca,494,train,1.0,1.0
representacion_fpca,495,train,1.0,1.0
representacion_fpca,496,train,1.0,1.0
representacion_fpca,497,train,1.0,1.0
representacion_fpca,498,train,1.0,1.0
representacion_fpca,499,train,1.0,1.0
representacion_fpca,500,train,1.0,1.0
representacion_fpca,501,train,1.0,1.0
representacion_fpca,502,train,1.0,1.0
representacion_fpca,503,train,0.44,0.0
representacion_fpca,504,train,1.0,1.0
representacion_fpca,505,train,1.0,1.0
representacion_fpca,506,train,1.0,1.0
representacion_fpca,507,train,1.0,1.0
representacion_fpca,508,train,1.0,1.0
representacion_fpca,509,train,1.0,1.0
representacion_fpca,510,train,1.0,1.0
representacion_fpca,511,train,1.0,1.0
representacion_fpca,512,train,1.0,1.0
representacion_fpca,513,train,1.0,1.0
representacion_fpca,514,train,1.0,1.0
representacion_fpca,515,train,1.0,1.0
representacion_fpca,516,train,1.0,1.0
representacion_fpca,517,train,1.0,1.0
representacion_fpca,518,train,1.0,1.0
representacion_fpca,519,train,0.8133333333333334,0.0
representacion_fpca,520,train,0.56,0.0
representacion_fpca,521,train,1.0,1.0
representacion_fpca,522,train,1.0,1.0
representacion_fpca,523,train,1.0,1.0
representacion_fpca,524,train,1.0,1.0
representacion_fpca,525,train,1.0,1.0
representacion_fpca,526,train,1.0,1.0
representacion_fpca,527,train,1.0,1.0
representacion_fpca,528,train,1.0,1.0
representacion_fpca,529,train,1.0,1.0
representacion_fpca,530,train,1.0,1.0
representacion_fpca,531,train,0.7066666666666667,0.0
representacion_fpca,532,train,1.0,1.0
representacion_fpca,533,train,1.0,1.0
representacion_fpca,534,train,1.0,1.0
representacion_fpca,535,train,1.0,1.0
representacion_fpca,536,train,1.0,1.0
representacion_fpca,537,train,1.0,1.0
representacion_fpca,538,train,0.5866666666666667,0.0
representacion_fpca,539,train,1.0,1.0
representacion_fpca,540,train,1.0,1.0
representacion_fpca,541,train,1.0,1.0
representacion_fpca,542,train,1.0,1.0
representacion_fpca,543,train,1.0,1.0
representacion_fpca,544,train,1.0,1.0
representacion_fpca,545,train,1.0,1.0
representacion_fpca,546,train,0.5066666666666667,0.0
representacion_fpca,547,train,1.0,1.0
representacion_fpca,548,train,1.0,1.0
representacion_fpca,549,train,1.0,1.0
representacion_fpca,550,train,1.0,1.0
representacion_fpca,551,train,1.0,1.0
representacion_fpca,552,train,1.0,1.0
representacion_fpca,553,train,1.0,1.0
representacion_fpca,554,train,1.0,1.0
representacion_fpca,555,train,1.0,1.0
representacion_fpca,556,train,1.0,1.0
representacion_fpca,557,train,1.0,1.0
representacion_fpca,558,train,0.6266666666666667,0.0
representacion_fpca,559,train,1.0,1.0
representacion_fpca,560,train,1.0,1.0
representacion_fpca,561,train,1.0,1.0
representacion_fpca,562,train,0.7733333333333333,0.0
representacion_fpca,563,train,0.6533333333333333,0.0
representacion_fpca,564,train,1.0,1.0
representacion_fpca,565,train,0.8666666666666667,0.0
representacion_fpca,566,train,1.0,1.0
representacion_fpca,567,train,1.0,1.0
representacion_fpca,568,train,1.0,1.0
representacion_fpca,569,train,1.0,1.0
representacion_fpca,570,train,1.0,1.0
representacion_fpca,571,train,0.64,0.0
representacion_fpca,572,train,0.9066666666666666,0.0
representacion_fpca,573,train,1.0,1.0
representacion_fpca,574,train,1.0,1.0
representacion_fpca,575,train,1.0,1.0
representacion_fpca,576,train,1.0,1.0
representacion_fpca,577,train,1.0,1.0
representacion_fpca,578,train,1.0,1.0
representacion_fpca,579,train,0.5733333333333334,0.0
representacion_fpca,580,train,1.0,1.0
representacion_fpca,581,train,1.0,1.0
representacion_fpca,582,train,1.0,1.0
representacion_fpca,583,train,1.0,1.0
representacion_fpca,584,train,1.0,1.0
representacion_fpca,585,train,1.0,1.0
representacion_fpca,586,train,1.0,1.0
representacion_fpca,587,train,1.0,1.0
representacion_fpca,588,train,1.0,1.0
representacion_fpca,589,train,1.0,1.0
representacion_fpca,590,train,1.0,1.0
representacion_fpca,591,train,1.0,1.0
representacion_fpca,592,train,1.0,1.0
representacion_fpca,593,train,1.0,1.0
representacion_fpca,594,train,1.0,1.0
representacion_fpca,595,train,0.6533333333333333,0.0
representacion_fpca,596,train,0.8133333333333334,0.0
representacion_fpca,597,train,1.0,1.0
representacion_fpca,598,train,1.0,1.0
representacion_fpca,599,train,1.0,1.0
representacion_fpca,600,train,1.0,1.0
representacion_fpca,601,train,1.0,1.0
representacion_fpca,602,train,0.8533333333333334,0.0
representacion_fpca,603,train,0.49333333333333335,0.0
representacion_fpca,604,train,1.0,1.0
representacion_fpca,605,train,1.0,1.0
representacion_fpca,606,train,1.0,1.0
representacion_fpca,607,train,1.0,1.0
representacion_fpca,608,train,1.0,1.0
representacion_fpca,609,train,1.0,1.0
representacion_fpca,610,train,0.5066666666666667,0.0
representacion_fpca,611,train,1.0,1.0
representacion_fpca,612,train,1.0,1.0
representacion_fpca,613,train,0.4533333333333333,0.0
representacion_fpca,614,train,1.0,1.0
representacion_fpca,615,train,1.0,1.0
representacion_fpca,616,train,1.0,1.0
representacion_fpca,617,train,0.6266666666666667,0.0
representacion_fpca,618,train,1.0,1.0
representacion_fpca,619,train,1.0,1.0
representacion_fpca,620,train,1.0,1.0
representacion_fpca,621,train,1.0,1.0
representacion_fpca,622,train,1.0,1.0
representacion_fpca,623,train,0.6266666666666667,0.0
representacion_fpca,624,train,1.0,1.0
representacion_fpca,625,train,1.0,1.0
representacion_fpca,626,train,1.0,1.0
representacion_fpca,627,train,1.0,1.0
representacion_fpca,628,train,1.0,1.0
representacion_fpca,629,train,1.0,1.0
representacion_fpca,630,train,1.0,1.0
representacion_fpca,631,train,1.0,1.0
representacion_fpca,632,train,0.48,0.0
representacion_fpca,633,train,0.49333333333333335,0.0
representacion_fpca,634,train,1.0,1.0
representacion_fpca,635,train,1.0,1.0
representacion_fpca,636,train,1.0,1.0
representacion_fpca,637,train,1.0,1.0
representacion_fpca,638,train,1.0,1.0
representacion_fpca,639,train,1.0,1.0
representacion_fpca,640,train,1.0,1.0
representacion_fpca,641,train,1.0,1.0
representacion_fpca,642,train,1.0,1.0
representacion_fpca,643,train,1.0,1.0
representacion_fpca,644,train,1.0,1.0
representacion_fpca,645,train,1.0,1.0
representacion_fpca,646,train,1.0,1.0
representacion_fpca,647,train,1.0,1.0
representacion_fpca,648,train,1.0,1.0
representacion_fpca,649,train,1.0,1.0
representacion_fpca,650,train,1.0,1.0
representacion_fpca,651,train,1.0,1.0
representacion_fpca,652,train,1.0,1.0
representacion_fpca,653,train,1.0,1.0
representacion_fpca,654,train,1.0,1.0
representacion_fpca,655,train,1.0,1.0
representacion_fpca,656,train,1.0,1.0
representacion_fpca,657,train,1.0,1.0
representacion_fpca,658,train,1.0,1.0
representacion_fpca,659,train,1.0,1.0
representacion_fpca,660,train,0.6666666666666666,0.0
representacion_fpca,661,train,1.0,1.0
representacion_fpca,662,train,1.0,1.0
representacion_fpca,663,train,1.0,1.0
representacion_fpca,664,train,1.0,1.0
representacion_fpca,665,train,0.8533333333333334,0.0
representacion_fpca,666,train,1.0,1.0
representacion_fpca,667,train,0.7866666666666666,0.0
representacion_fpca,668,train,1.0,1.0
representacion_fpca,669,train,0.8133333333333334,0.0
representacion_fpca,670,train,0.8,0.0
representacion_fpca,671,train,1.0,1.0
representacion_fpca,672,train,1.0,1.0
representacion_fpca,673,train,1.0,1.0
representacion_fpca,674,train,1.0,1.0
representacion_fpca,675,train,1.0,1.0
representacion_fpca,676,train,0.92,0.0
representacion_fpca,677,train,1.0,1.0
representacion_fpca,678,train,1.0,1.0
representacion_fpca,679,train,1.0,1.0
representacion_fpca,680,train,1.0,1.0
representacion_fpca,681,train,1.0,1.0
representacion_fpca,682,train,1.0,1.0
representacion_fpca,683,train,1.0,1.0
representacion_fpca,684,train,1.0,1.0
representacion_fpca,685,train,1.0,1.0
representacion_fpca,686,train,1.0,1.0
representacion_fpca,687,train,0.5866666666666667,0.0
representacion_fpca,688,train,0.6266666666666667,0.0
representacion_fpca,689,train,1.0,1.0
representacion_fpca,690,train,1.0,1.0
representacion_fpca,691,train,1.0,1.0
representacion_fpca,692,train,1.0,1.0
representacion_fpca,693,train,1.0,1.0
representacion_fpca,694,train,1.0,1.0
representacion_fpca,695,train,1.0,1.0
representacion_fpca,696,train,1.0,1.0
representacion_fpca,697,train,1.0,1.0
representacion_fpca,698,train,1.0,1.0
representacion_fpca,699,train,1.0,1.0
representacion_fpca,700,train,1.0,1.0
representacion_fpca,701,test,1.0,1.0
representacion_fpca,702,test,1.0,1.0
representacion_fpca,703,test,1.0,1.0
representacion_fpca,704,test,1.0,1.0
representacion_fpca,705,test,1.0,1.0
representacion_fpca,706,test,1.0,1.0
representacion_fpca,707,test,1.0,1.0
representacion_fpca,708,test,0.7733333333333333,0.0
representacion_fpca,709,test,0.5333333333333333,0.0
representacion_fpca,710,test,1.0,1.0
representacion_fpca,711,test,0.6,0.0
representacion_fpca,712,test,1.0,1.0
representacion_fpca,713,test,1.0,1.0
representacion_fpca,714,test,1.0,1.0
representacion_fpca,715,test,1.0,1.0
representacion_fpca,716,test,1.0,1.0
representacion_fpca,717,test,1.0,1.0
representacion_fpca,718,test,0.6133333333333333,0.0
representacion_fpca,719,test,1.0,1.0
representacion_fpca,720,test,1.0,1.0
representacion_fpca,721,test,1.0,1.0
representacion_fpca,722,test,1.0,1.0
representacion_fpca,723,test,1.0,1.0
representacion_fpca,724,test,1.0,1.0
representacion_fpca,725,test,1.0,1.0
representacion_fpca,726,test,1.0,1.0
representacion_fpca,727,test,1.0,1.0
representacion_fpca,728,test,1.0,1.0
representacion_fpca,729,test,1.0,1.0
representacion_fpca,730,test,0.84,0.0
representacion_fpca,731,test,1.0,1.0
representacion_fpca,732,test,1.0,1.0
representacion_fpca,733,test,1.0,1.0
representacion_fpca,734,test,1.0,1.0
representacion_fpca,735,test,1.0,1.0
representacion_fpca,736,test,1.0,1.0
representacion_fpca,737,test,0.4666666666666667,0.0
representacion_fpca,738,test,1.0,1.0
representacion_fpca,739,test,0.88,0.0
representacion_fpca,740,test,1.0,1.0
representacion_fpca,741,test,1.0,1.0
representacion_fpca,742,test,1.0,1.0
representacion_fpca,743,test,1.0,1.0
representacion_fpca,744,test,1.0,1.0
representacion_fpca,745,test,1.0,1.0
representacion_fpca,746,test,1.0,1.0
representacion_fpca,747,test,0.6533333333333333,0.0
representacion_fpca,748,test,1.0,1.0
representacion_fpca,749,test,1.0,1.0
representacion_fpca,750,test,1.0,1.0
representacion_fpca,751,test,1.0,1.0
representacion_fpca,752,test,1.0,1.0
representacion_fpca,753,test,0.5466666666666666,0.0
representacion_fpca,754,test,1.0,1.0
representacion_fpca,755,test,1.0,1.0
representacion_fpca,756,test,1.0,1.0
representacion_fpca,757,test,1.0,1.0
representacion_fpca,758,test,1.0,1.0
representacion_fpca,759,test,1.0,1.0
representacion_fpca,760,test,0.9333333333333333,0.0
representacion_fpca,761,test,1.0,1.0
representacion_fpca,762,test,1.0,1.0
representacion_fpca,763,test,1.0,1.0
representacion_fpca,764,test,1.0,1.0
representacion_fpca,765,test,1.0,1.0
representacion_fpca,766,test,0.5866666666666667,0.0
representacion_fpca,767,test,1.0,1.0
representacion_fpca,768,test,1.0,1.0
representacion_fpca,769,test,1.0,1.0
representacion_fpca,770,test,0.56,0.0
representacion_fpca,771,test,1.0,1.0
representacion_fpca,772,test,0.6533333333333333,0.0
representacion_fpca,773,test,0.7066666666666667,0.0
representacion_fpca,774,test,1.0,1.0
representacion_fpca,775,test,1.0,1.0
representacion_fpca,776,test,1.0,1.0
representacion_fpca,777,test,1.0,1.0
representacion_fpca,778,test,1.0,1.0
representacion_fpca,779,test,1.0,1.0
representacion_fpca,780,test,1.0,1.0
representacion_fpca,781,test,1.0,1.0
representacion_fpca,782,test,0.37333333333333335,0.0
representacion_fpca,783,test,0.4266666666666667,0.0
representacion_fpca,784,test,1.0,1.0
representacion_fpca,785,test,0.5333333333333333,0.0
representacion_fpca,786,test,0.6,0.0
representacion_fpca,787,test,1.0,1.0
representacion_fpca,788,test,1.0,1.0
representacion_fpca,789,test,1.0,1.0
representacion_fpca,790,test,0.37333333333333335,0.0
representacion_fpca,791,test,0.52,0.0
representacion_fpca,792,test,1.0,1.0
representacion_fpca,793,test,1.0,1.0
representacion_fpca,794,test,1.0,1.0
representacion_fpca,795,test,1.0,1.0
representacion_fpca,796,test,0.8533333333333334,0.0
representacion_fpca,797,test,1.0,1.0
representacion_fpca,798,test,1.0,1.0
representacion_fpca,799,test,1.0,1.0
representacion_fpca,800,test,1.0,1.0
representacion_fpca,801,test,1.0,1.0
representacion_fpca,802,test,1.0,1.0
representacion_fpca,803,test,0.84,0.0
representacion_fpca,804,test,1.0,1.0
representacion_fpca,805,test,1.0,1.0
representacion_fpca,806,test,1.0,1.0
representacion_fpca,807,test,1.0,1.0
representacion_fpca,808,test,0.52,0.0
representacion_fpca,809,test,1.0,1.0
representacion_fpca,810,test,0.7466666666666667,0.0
representacion_fpca,811,test,1.0,1.0
representacion_fpca,812,test,1.0,1.0
representacion_fpca,813,test,1.0,1.0
representacion_fpca,814,test,1.0,1.0
representacion_fpca,815,test,0.6266666666666667,0.0
representacion_fpca,816,test,1.0,1.0
representacion_fpca,817,test,1.0,1.0
representacion_fpca,818,test,1.0,1.0
representacion_fpca,819,test,1.0,1.0
representacion_fpca,820,test,1.0,1.0
representacion_fpca,821,test,1.0,1.0
representacion_fpca,822,test,1.0,1.0
representacion_fpca,823,test,0.8533333333333334,0.0
representacion_fpca,824,test,1.0,1.0
representacion_fpca,825,test,1.0,1.0
representacion_fpca,826,test,1.0,1.0
representacion_fpca,827,test,1.0,1.0
representacion_fpca,828,test,1.0,1.0
representacion_fpca,829,test,1.0,1.0
representacion_fpca,830,test,1.0,1.0
representacion_fpca,831,test,1.0,1.0
representacion_fpca,832,test,1.0,1.0
representacion_fpca,833,test,1.0,1.0
representacion_fpca,834,test,1.0,1.0
representacion_fpca,835,test,0.44,0.0
representacion_fpca,836,test,0.96,0.0
representacion_fpca,837,test,1.0,1.0
representacion_fpca,838,test,0.9466666666666667,0.0
representacion_fpca,839,test,1.0,1.0
representacion_fpca,840,test,1.0,1.0
representacion_fpca,841,test,1.0,1.0
representacion_fpca,842,test,0.9333333333333333,0.0
representacion_fpca,843,test,0.7866666666666666,0.0
representacion_fpca,844,test,1.0,1.0
representacion_fpca,845,test,1.0,1.0
representacion_fpca,846,test,0.6266666666666667,0.0
representacion_fpca,847,test,0.44,0.0
representacion_fpca,848,test,1.0,1.0
representacion_fpca,849,test,1.0,1.0
representacion_fpca,850,test,1.0,1.0
representacion_fpca,851,test,1.0,1.0
representacion_fpca,852,test,1.0,1.0
representacion_fpca,853,test,1.0,1.0
representacion_fpca,854,test,1.0,1.0
representacion_fpca,855,test,0.6,0.0
representacion_fpca,856,test,1.0,1.0
representacion_fpca,857,test,1.0,1.0
representacion_fpca,858,test,1.0,1.0
representacion_fpca,859,test,1.0,1.0
representacion_fpca,860,test,0.6666666666666666,0.0
representacion_fpca,861,test,1.0,1.0
representacion_fpca,862,test,1.0,1.0
representacion_fpca,863,test,1.0,1.0
representacion_fpca,864,test,1.0,1.0
representacion_fpca,865,test,0.6933333333333334,0.0
representacion_fpca,866,test,0.88,0.0
representacion_fpca,867,test,1.0,1.0
representacion_fpca,868,test,1.0,1.0
representacion_fpca,869,test,0.4666666666666667,0.0
representacion_fpca,870,test,1.0,1.0
representacion_fpca,871,test,1.0,1.0
representacion_fpca,872,test,1.0,1.0
representacion_fpca,873,test,1.0,1.0
representacion_fpca,874,test,1.0,1.0
representacion_fpca,875,test,0.5733333333333334,0.0
representacion_fpca,876,test,1.0,1.0
representacion_fpca,877,test,1.0,1.0
representacion_fpca,878,test,1.0,1.0
representacion_fpca,879,test,1.0,1.0
representacion_fpca,880,test,1.0,1.0
representacion_fpca,881,test,1.0,1.0
representacion_fpca,882,test,1.0,1.0
representacion_fpca,883,test,1.0,1.0
representacion_fpca,884,test,0.6933333333333334,0.0
representacion_fpca,885,test,1.0,1.0
representacion_fpca,886,test,1.0,1.0
representacion_fpca,887,test,1.0,1.0
representacion_fpca,888,test,1.0,1.0
representacion_fpca,889,test,1.0,1.0
representacion_fpca,890,test,1.0,1.0
representacion_fpca,891,test,1.0,1.0
representacion_fpca,892,test,1.0,1.0
representacion_fpca,893,test,1.0,1.0
representacion_fpca,894,test,1.0,1.0
representacion_fpca,895,test,1.0,1.0
representacion_fpca,896,test,1.0,1.0
representacion_fpca,897,test,1.0,1.0
representacion_fpca,898,test,1.0,1.0
representacion_fpca,899,test,1.0,1.0
representacion_fpca,900,test,0.5866666666666667,0.0
representacion_fpca,901,test,1.0,1.0
representacion_fpca,902,test,1.0,1.0
representacion_fpca,903,test,1.0,1.0
representacion_fpca,904,test,1.0,1.0
representacion_fpca,905,test,1.0,1.0
representacion_fpca,906,test,1.0,1.0
representacion_fpca,907,test,1.0,1.0
representacion_fpca,908,test,1.0,1.0
representacion_fpca,909,test,0.7866666666666666,0.0
representacion_fpca,910,test,1.0,1.0
representacion_fpca,911,test,1.0,1.0
representacion_fpca,912,test,1.0,1.0
representacion_fpca,913,test,1.0,1.0
representacion_fpca,914,test,1.0,1.0
representacion_fpca,915,test,1.0,1.0
representacion_fpca,916,test,0.8933333333333333,0.0
representacion_fpca,917,test,1.0,1.0
representacion_fpca,918,test,1.0,1.0
representacion_fpca,919,test,1.0,1.0
representacion_fpca,920,test,1.0,1.0
representacion_fpca,921,test,0.8266666666666667,0.0
representacion_fpca,922,test,1.0,1.0
representacion_fpca,923,test,1.0,1.0
representacion_fpca,924,test,1.0,1.0
representacion_fpca,925,test,1.0,1.0
representacion_fpca,926,test,1.0,1.0
representacion_fpca,927,test,1.0,1.0
representacion_fpca,928,test,1.0,1.0
representacion_fpca,929,test,1.0,1.0
representacion_fpca,930,test,0.9866666666666667,0.0
representacion_fpca,931,test,0.76,0.0
representacion_fpca,932,test,1.0,1.0
representacion_fpca,933,test,0.6533333333333333,0.0
representacion_fpca,934,test,0.6933333333333334,0.0
representacion_fpca,935,test,1.0,1.0
representacion_fpca,936,test,0.4666666666666667,0.0
representacion_fpca,937,test,1.0,1.0
representacion_fpca,938,test,1.0,1.0
representacion_fpca,939,test,1.0,1.0
representacion_fpca,940,test,1.0,1.0
representacion_fpca,941,test,1.0,1.0
representacion_fpca,942,test,1.0,1.0
representacion_fpca,943,test,1.0,1.0
representacion_fpca,944,test,1.0,1.0
representacion_fpca,945,test,0.48,0.0
representacion_fpca,946,test,1.0,1.0
representacion_fpca,947,test,1.0,1.0
representacion_fpca,948,test,1.0,1.0
representacion_fpca,949,test,1.0,1.0
representacion_fpca,950,test,1.0,1.0
representacion_fpca,951,test,1.0,1.0
representacion_fpca,952,test,1.0,1.0
representacion_fpca,953,test,1.0,1.0
representacion_fpca,954,test,1.0,1.0
representacion_fpca,955,test,1.0,1.0
representacion_fpca,956,test,1.0,1.0
representacion_fpca,957,test,1.0,1.0
representacion_fpca,958,test,1.0,1.0
representacion_fpca,959,test,1.0,1.0
representacion_fpca,960,test,1.0,1.0
representacion_fpca,961,test,1.0,1.0
representacion_fpca,962,test,1.0,1.0
representacion_fpca,963,test,1.0,1.0
representacion_fpca,964,test,1.0,1.0
representacion_fpca,965,test,1.0,1.0
representacion_fpca,966,test,0.56,0.0
representacion_fpca,967,test,1.0,1.0
representacion_fpca,968,test,1.0,1.0
representacion_fpca,969,test,1.0,1.0
representacion_fpca,970,test,1.0,1.0
representacion_fpca,971,test,1.0,1.0
representacion_fpca,972,test,1.0,1.0
representacion_fpca,973,test,1.0,1.0
representacion_fpca,974,test,1.0,1.0
representacion_fpca,975,test,1.0,1.0
representacion_fpca,976,test,1.0,1.0
representacion_fpca,977,test,1.0,1.0
representacion_fpca,978,test,1.0,1.0
representacion_fpca,979,test,1.0,1.0
representacion_fpca,980,test,1.0,1.0
representacion_fpca,981,test,0.56,0.0
representacion_fpca,982,test,1.0,1.0
representacion_fpca,983,test,1.0,1.0
representacion_fpca,984,test,1.0,1.0
representacion_fpca,985,test,1.0,1.0
representacion_fpca,986,test,0.5866666666666667,0.0
representacion_fpca,987,test,0.7333333333333333,0.0
representacion_fpca,988,test,1.0,1.0
representacion_fpca,989,test,0.5066666666666667,0.0
representacion_fpca,990,test,1.0,1.0
representacion_fpca,991,test,1.0,1.0
representacion_fpca,992,test,1.0,1.0
representacion_fpca,993,test,1.0,1.0
representacion_fpca,994,test,1.0,1.0
representacion_fpca,995,test,1.0,1.0
representacion_fpca,996,test,1.0,1.0
representacion_fpca,997,test,1.0,1.0
representacion_fpca,998,test,1.0,1.0
representacion_fpca,999,test,1.0,1.0
representacion_fpca,1000,test,1.0,1.0
